time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
2023-08-21T22:00,30.8,0.00,0.00,62,0,4,61,11.2,312
2023-08-21T23:00,29.3,0.00,0.00,64,5,3,17,8.0,324
2023-08-22T00:00,25.7,0.00,0.00,85,0,1,97,6.4,297
2023-08-22T01:00,24.6,0.00,0.00,88,0,0,77,7.2,288
2023-08-22T02:00,24.3,0.00,0.00,95,0,4,100,7.1,315
2023-08-22T03:00,24.3,0.00,0.00,97,0,3,100,12.8,328
2023-08-22T04:00,23.7,0.00,0.00,98,12,29,100,15.6,337
2023-08-22T05:00,22.8,0.00,0.00,99,44,28,100,16.6,1
2023-08-22T06:00,21.8,0.00,0.00,99,82,70,100,22.7,4
2023-08-22T07:00,21.1,0.00,0.00,97,4,87,100,21.7,354
2023-08-22T08:00,20.0,0.00,0.00,98,2,100,100,21.6,356
2023-08-22T09:00,19.6,0.00,0.00,96,0,97,100,21.6,358
2023-08-22T10:00,18.9,0.00,0.00,91,1,18,82,22.0,3
2023-08-22T11:00,17.9,0.00,0.00,84,0,1,100,20.7,7
2023-08-22T12:00,19.3,0.00,0.00,90,0,0,99,21.6,359
2023-08-22T13:00,20.1,0.00,0.00,77,0,0,95,22.2,8
2023-08-22T14:00,21.1,0.00,0.00,95,0,0,92,20.6,12
2023-08-22T15:00,22.2,0.00,0.00,84,0,0,100,18.6,15
2023-08-22T16:00,23.3,0.00,0.00,86,2,0,80,17.7,17
2023-08-22T17:00,24.4,0.00,0.00,28,23,0,25,17.8,18
2023-08-22T18:00,25.4,0.00,0.00,53,15,0,29,16.2,17
2023-08-22T19:00,25.8,0.00,0.00,30,2,0,100,15.4,11
2023-08-22T20:00,26.0,0.00,0.00,14,4,12,77,16.6,5
2023-08-22T21:00,25.9,0.00,0.00,28,4,28,14,17.9,10
2023-08-22T22:00,25.2,0.00,0.00,78,0,6,95,17.2,16
2023-08-22T23:00,24.0,0.00,0.00,79,1,2,89,8.3,355
2023-08-23T00:00,21.9,0.00,0.00,76,16,3,100,9.9,327
2023-08-23T01:00,21.4,0.00,0.00,25,19,5,93,11.2,2
2023-08-23T02:00,20.1,0.00,0.00,28,3,34,40,6.2,7
2023-08-23T03:00,18.7,0.00,0.00,13,1,1,0,6.4,344
2023-08-23T04:00,18.1,0.00,0.00,12,0,0,0,8.3,342
2023-08-23T05:00,17.5,0.00,0.00,15,0,0,0,9.2,349
2023-08-23T06:00,17.2,0.00,0.00,9,13,18,0,10.1,360
2023-08-23T07:00,17.3,0.00,0.00,5,1,1,0,9.9,19
2023-08-23T08:00,17.0,0.00,0.00,1,0,2,0,9.7,22
2023-08-23T09:00,16.5,0.00,0.00,2,0,4,0,9.6,20
2023-08-23T10:00,15.9,0.00,0.00,21,0,3,0,8.7,17
2023-08-23T11:00,16.4,0.00,0.00,4,0,4,0,10.9,8
2023-08-23T12:00,17.6,0.00,0.00,4,0,99,38,7.9,360
2023-08-23T13:00,18.8,0.00,0.00,21,0,97,69,8.7,7
2023-08-23T14:00,20.0,0.00,0.00,33,0,99,0,8.3,18
2023-08-23T15:00,22.0,0.00,0.00,36,0,7,7,7.5,35
2023-08-23T16:00,23.5,0.00,0.00,9,0,5,2,5.4,48
2023-08-23T17:00,24.4,0.00,0.00,10,0,0,9,5.4,53
2023-08-23T18:00,25.1,0.00,0.00,17,0,0,37,5.7,55
2023-08-23T19:00,25.5,0.00,0.00,99,1,0,95,5.2,74
2023-08-23T20:00,25.5,0.00,0.00,100,2,1,53,6.3,121
2023-08-23T21:00,24.9,0.00,0.00,99,4,0,56,11.8,149
2023-08-23T22:00,23.0,0.00,0.00,45,1,0,8,18.1,157
2023-08-23T23:00,21.6,0.00,0.00,1,0,0,0,14.5,153
2023-08-24T00:00,20.1,0.00,0.00,66,0,50,11,7.5,145
2023-08-24T01:00,19.9,0.00,0.00,69,0,100,17,7.0,145
2023-08-24T02:00,19.9,0.00,0.00,76,0,97,72,6.4,164
2023-08-24T03:00,20.3,0.00,0.00,90,0,92,0,6.8,162
2023-08-24T04:00,19.8,0.00,0.00,95,0,100,7,6.0,155
2023-08-24T05:00,20.1,0.00,0.00,99,0,99,23,6.0,163
2023-08-24T06:00,20.2,0.00,0.00,100,0,100,4,7.6,155
2023-08-24T07:00,19.9,0.00,0.00,100,0,100,0,5.4,200
2023-08-24T08:00,20.6,0.00,0.00,100,0,100,4,3.2,180
2023-08-24T09:00,20.2,0.00,0.00,100,0,100,1,2.0,135
2023-08-24T10:00,19.5,0.00,0.00,97,0,99,0,3.8,107
2023-08-24T11:00,20.1,0.00,0.00,91,0,94,0,5.4,127
2023-08-24T12:00,20.6,0.00,0.00,100,2,100,0,5.0,60
2023-08-24T13:00,21.6,0.00,0.00,100,5,100,2,7.1,105
2023-08-24T14:00,22.1,0.10,0.10,99,14,100,19,13.4,153
2023-08-24T15:00,21.9,0.10,0.10,100,11,100,10,16.0,157
2023-08-24T16:00,22.1,0.40,0.40,100,20,100,0,15.5,167
2023-08-24T17:00,22.0,0.70,0.70,100,9,100,6,15.9,176
2023-08-24T18:00,22.6,0.10,0.10,93,15,100,25,12.9,167
2023-08-24T19:00,24.0,0.00,0.00,100,58,100,74,20.4,163
2023-08-24T20:00,24.4,0.00,0.00,94,100,99,86,26.4,163
2023-08-24T21:00,23.1,0.50,0.50,100,100,97,73,24.8,156
2023-08-24T22:00,22.6,0.00,0.00,100,2,96,92,25.2,163
2023-08-24T23:00,21.8,0.00,0.00,100,13,49,20,25.0,162
2023-08-25T00:00,20.7,0.00,0.00,100,100,100,59,8.4,160
2023-08-25T01:00,20.7,0.20,0.20,100,32,82,12,11.7,162
2023-08-25T02:00,20.5,0.10,0.10,100,1,2,0,15.4,164
2023-08-25T03:00,19.6,0.00,0.00,97,100,100,7,11.9,180
2023-08-25T04:00,20.5,0.00,0.00,100,100,100,1,13.8,173
2023-08-25T05:00,21.0,0.00,0.00,100,100,100,0,14.2,196
2023-08-25T06:00,21.0,0.00,0.00,100,100,100,11,12.4,216
2023-08-25T07:00,20.9,0.00,0.00,100,100,100,60,11.8,207
2023-08-25T08:00,21.3,0.00,0.00,100,100,4,100,13.9,190
2023-08-25T09:00,21.7,0.10,0.10,100,100,85,100,15.8,210
2023-08-25T10:00,21.2,0.30,0.30,100,0,20,100,14.8,203
2023-08-25T11:00,21.3,0.00,0.00,100,1,30,98,16.3,198
2023-08-25T12:00,21.0,0.00,0.00,100,0,100,100,12.3,175
2023-08-25T13:00,21.2,6.40,6.40,100,1,79,100,13.8,187
2023-08-25T14:00,21.8,1.60,1.60,100,1,77,100,15.3,189
2023-08-25T15:00,23.5,0.30,0.30,100,16,79,96,19.7,204
2023-08-25T16:00,25.2,0.10,0.10,99,100,41,0,17.1,210
2023-08-25T17:00,26.8,0.00,0.00,100,100,11,0,15.9,186
2023-08-25T18:00,27.5,0.00,0.00,100,91,12,0,14.0,198
2023-08-25T19:00,27.9,0.00,0.00,100,100,15,1,11.7,198
2023-08-25T20:00,27.6,0.00,0.00,100,100,8,1,10.8,176
2023-08-25T21:00,27.3,0.20,0.20,100,39,20,0,12.4,170
2023-08-25T22:00,26.7,0.10,0.10,73,8,14,0,13.4,153
2023-08-25T23:00,25.2,0.00,0.00,49,13,22,0,11.0,139
2023-08-26T00:00,23.2,0.00,0.00,53,81,93,0,3.6,225
2023-08-26T01:00,23.2,2.00,2.00,52,11,71,0,6.1,152
2023-08-26T02:00,22.5,0.00,0.00,36,4,4,0,4.7,171
2023-08-26T03:00,21.9,0.00,0.00,31,1,5,0,6.0,205
2023-08-26T04:00,21.6,0.00,0.00,24,2,2,1,5.9,223
2023-08-26T05:00,21.3,0.00,0.00,76,8,1,38,5.1,262
2023-08-26T06:00,20.5,0.00,0.00,100,94,5,20,5.9,308
2023-08-26T07:00,20.2,0.00,0.00,100,97,1,28,6.1,320
2023-08-26T08:00,19.9,0.00,0.00,100,93,0,40,6.3,294
2023-08-26T09:00,19.8,0.00,0.00,100,95,0,0,4.8,312
2023-08-26T10:00,19.9,0.00,0.00,99,4,2,0,6.6,331
2023-08-26T11:00,20.4,0.00,0.00,100,0,25,20,8.1,347
2023-08-26T12:00,22.4,0.00,0.00,68,10,65,7,6.3,13
2023-08-26T13:00,23.9,0.20,0.20,88,17,51,1,11.2,354
2023-08-26T14:00,25.0,0.00,0.00,67,60,11,0,13.1,21
2023-08-26T15:00,26.7,0.00,0.00,39,14,6,0,10.3,36
2023-08-26T16:00,28.0,0.00,0.00,21,12,32,1,10.0,26
2023-08-26T17:00,28.8,0.00,0.00,40,18,77,1,10.2,10
2023-08-26T18:00,29.4,0.00,0.00,44,20,6,1,9.9,350
2023-08-26T19:00,30.0,0.00,0.00,44,8,13,2,9.0,331
2023-08-26T20:00,30.1,0.00,0.00,30,15,10,4,8.3,304
2023-08-26T21:00,29.4,0.00,0.00,29,27,10,1,6.2,280
2023-08-26T22:00,29.0,0.00,0.00,35,3,4,0,1.5,256
2023-08-26T23:00,26.9,0.00,0.00,48,16,1,0,2.4,117
2023-08-27T00:00,26.8,0.00,0.00,28,24,1,0,2.6,326
2023-08-27T01:00,24.9,0.00,0.00,46,18,16,0,4.1,135
2023-08-27T02:00,23.3,0.00,0.00,43,4,34,0,3.9,22
2023-08-27T03:00,22.4,0.20,0.20,26,15,11,0,14.8,43
2023-08-27T04:00,21.1,0.00,0.00,42,18,9,0,9.1,9
2023-08-27T05:00,20.5,0.00,0.00,45,8,18,2,11.8,348
2023-08-27T06:00,20.3,0.00,0.00,10,0,7,8,10.5,354
2023-08-27T07:00,19.9,0.00,0.00,26,0,1,1,11.2,2
2023-08-27T08:00,19.5,0.00,0.00,32,0,0,0,10.4,2
2023-08-27T09:00,18.9,0.00,0.00,27,0,1,0,11.2,4
2023-08-27T10:00,18.4,0.00,0.00,53,0,0,0,11.9,3
2023-08-27T11:00,18.5,0.00,0.00,45,1,0,0,13.3,2
2023-08-27T12:00,20.3,0.00,0.00,22,0,4,0,12.6,3
2023-08-27T13:00,21.9,0.00,0.00,14,2,0,0,12.2,358
2023-08-27T14:00,23.9,0.00,0.00,7,5,0,0,13.3,2
2023-08-27T15:00,25.4,0.00,0.00,8,3,0,3,13.3,3
2023-08-27T16:00,26.4,0.00,0.00,15,4,2,0,10.4,360
2023-08-27T17:00,27.2,0.00,0.00,27,6,7,0,9.6,347
2023-08-27T18:00,27.9,0.00,0.00,31,4,9,0,11.4,342
2023-08-27T19:00,28.3,0.00,0.00,31,3,7,0,13.0,346
2023-08-27T20:00,28.2,0.00,0.00,42,7,23,0,12.6,347
2023-08-27T21:00,27.6,0.30,0.30,36,13,32,0,10.1,2
2023-08-27T22:00,26.9,0.10,0.10,49,23,27,0,8.6,22
2023-08-27T23:00,25.4,0.10,0.10,53,14,20,0,6.1,45
2023-08-28T00:00,23.3,0.00,0.00,36,5,8,0,7.0,159
2023-08-28T01:00,22.2,0.00,0.00,40,5,3,10,6.1,225
2023-08-28T02:00,22.0,0.00,0.00,63,2,13,48,2.2,351
2023-08-28T03:00,20.6,0.00,0.00,60,10,14,76,4.6,18
2023-08-28T04:00,20.5,0.00,0.00,72,4,11,60,5.0,69
2023-08-28T05:00,20.9,0.00,0.00,77,5,27,56,4.0,90
2023-08-28T06:00,20.0,0.00,0.00,80,4,17,68,2.5,8
2023-08-28T07:00,19.0,0.00,0.00,99,7,3,72,4.0,27
2023-08-28T08:00,19.0,0.00,0.00,100,91,1,76,6.3,59
2023-08-28T09:00,18.8,0.00,0.00,100,100,0,91,5.1,51
2023-08-28T10:00,18.8,0.00,0.00,100,100,0,98,5.2,34
2023-08-28T11:00,19.2,0.00,0.00,100,100,0,98,8.7,45
2023-08-28T12:00,20.2,0.00,0.00,89,96,100,77,7.6,90
2023-08-28T13:00,21.5,0.30,0.30,87,23,67,98,12.8,112
2023-08-28T14:00,22.6,0.20,0.20,98,63,7,99,13.0,109
2023-08-28T15:00,24.2,0.40,0.40,96,100,88,100,13.8,123
2023-08-28T16:00,24.0,0.20,0.20,99,80,19,100,14.3,131
2023-08-28T17:00,24.4,0.00,0.00,100,12,0,99,15.6,128
2023-08-28T18:00,24.9,0.00,0.00,100,3,3,100,16.8,125
2023-08-28T19:00,24.8,0.00,0.00,100,1,2,100,15.3,131
2023-08-28T20:00,24.0,0.00,0.00,100,1,50,100,15.0,134
2023-08-28T21:00,22.9,0.00,0.00,97,2,30,100,17.1,141
2023-08-28T22:00,22.2,0.00,0.00,100,16,100,100,18.4,141
2023-08-28T23:00,22.0,0.00,0.00,100,35,96,100,15.5,138
2023-08-29T00:00,21.4,0.00,0.00,100,19,95,100,10.1,125
2023-08-29T01:00,21.1,0.00,0.00,100,46,97,100,10.0,111
2023-08-29T02:00,20.8,0.00,0.00,100,3,97,100,8.7,107
2023-08-29T03:00,20.4,0.00,0.00,92,0,97,100,6.9,99
2023-08-29T04:00,20.2,0.00,0.00,90,2,80,100,7.6,93
2023-08-29T05:00,19.8,0.00,0.00,88,3,10,56,6.0,65
2023-08-29T06:00,18.8,0.00,0.00,98,0,30,39,5.6,63
2023-08-29T07:00,18.6,0.00,0.00,100,0,1,100,5.6,40
2023-08-29T08:00,18.2,0.00,0.00,66,0,2,94,4.3,24
2023-08-29T09:00,17.7,0.00,0.00,43,0,5,100,6.6,41
2023-08-29T10:00,18.1,0.00,0.00,81,0,3,99,4.0,10
2023-08-29T11:00,18.4,0.00,0.00,96,0,0,99,7.3,33
2023-08-29T12:00,20.1,0.00,0.00,99,32,2,82,7.9,51
2023-08-29T13:00,21.8,0.00,0.00,100,94,6,61,9.4,72
2023-08-29T14:00,23.4,0.00,0.00,99,100,2,74,9.5,79
2023-08-29T15:00,24.9,0.00,0.00,83,100,0,95,9.5,79
2023-08-29T16:00,26.9,0.00,0.00,89,100,2,98,9.1,81
2023-08-29T17:00,27.6,0.00,0.00,81,100,8,74,10.1,107
2023-08-29T18:00,26.7,0.30,0.30,100,31,29,86,12.8,128
2023-08-29T19:00,26.7,0.50,0.50,100,57,21,87,11.3,121
2023-08-29T20:00,26.3,0.30,0.30,100,31,15,91,12.2,118
2023-08-29T21:00,26.0,0.30,0.30,95,42,20,100,13.3,123
2023-08-29T22:00,25.0,0.20,0.20,96,100,9,100,13.5,119
2023-08-29T23:00,24.0,0.00,0.00,89,47,3,90,11.8,130
2023-08-30T00:00,23.1,0.00,0.00,93,100,3,99,7.5,145
2023-08-30T01:00,22.9,0.00,0.00,89,100,14,96,5.0,159
2023-08-30T02:00,22.7,0.00,0.00,98,100,34,100,3.1,159
2023-08-30T03:00,22.5,0.00,0.00,98,97,100,92,1.3,124
2023-08-30T04:00,22.4,0.00,0.00,100,17,65,100,2.3,141
2023-08-30T05:00,22.3,0.00,0.00,99,24,62,100,1.4,270
2023-08-30T06:00,22.0,0.00,0.00,100,38,50,100,1.6,297
2023-08-30T07:00,21.7,0.00,0.00,100,100,30,10,4.7,274
2023-08-30T08:00,21.9,0.10,0.10,100,100,100,33,6.9,298
2023-08-30T09:00,21.9,0.10,0.10,100,98,37,53,5.0,201
2023-08-30T10:00,21.4,0.00,0.00,93,35,35,24,6.4,218
2023-08-30T11:00,21.7,0.00,0.00,100,16,19,47,6.1,208
2023-08-30T12:00,22.6,0.00,0.00,98,70,43,100,15.6,236
2023-08-30T13:00,22.3,0.50,0.50,100,48,81,89,16.7,256
2023-08-30T14:00,23.7,0.00,0.00,100,3,100,0,14.3,252
2023-08-30T15:00,24.1,0.00,0.00,73,0,25,0,12.3,285
2023-08-30T16:00,26.4,0.00,0.00,44,0,12,0,14.3,298
2023-08-30T17:00,27.9,0.00,0.00,13,2,0,0,13.7,293
2023-08-30T18:00,28.8,0.00,0.00,2,1,3,4,17.3,282
2023-08-30T19:00,29.2,0.00,0.00,25,0,5,43,19.5,289
2023-08-30T20:00,29.5,0.00,0.00,64,0,5,100,20.5,294
2023-08-30T21:00,29.0,0.00,0.00,90,11,22,100,20.0,298
2023-08-30T22:00,28.0,0.00,0.00,100,11,21,100,17.1,312
2023-08-30T23:00,26.3,0.00,0.00,100,14,15,100,12.7,331
2023-08-31T00:00,24.2,0.00,0.00,100,0,1,100,13.5,314
2023-08-31T01:00,23.3,0.00,0.00,100,0,0,100,14.0,318
2023-08-31T02:00,22.2,0.00,0.00,98,0,0,85,20.7,329
2023-08-31T03:00,20.9,0.00,0.00,40,0,0,19,19.3,327
2023-08-31T04:00,19.9,0.00,0.00,92,0,0,79,17.4,326
2023-08-31T05:00,19.2,0.00,0.00,98,0,0,100,16.9,333
2023-08-31T06:00,18.8,0.00,0.00,99,0,0,100,15.5,335
2023-08-31T07:00,18.2,0.00,0.00,98,0,0,100,14.9,340
2023-08-31T08:00,18.0,0.00,0.00,99,0,0,100,13.8,345
2023-08-31T09:00,17.7,0.00,0.00,96,1,0,99,12.7,353
2023-08-31T10:00,17.4,0.00,0.00,98,0,0,97,15.5,3
2023-08-31T11:00,17.1,0.00,0.00,100,0,0,82,18.2,8
2023-08-31T12:00,18.3,0.00,0.00,100,5,0,81,21.0,7
2023-08-31T13:00,19.3,0.00,0.00,99,2,0,64,21.1,9
2023-08-31T14:00,20.2,0.00,0.00,80,1,0,51,21.3,6
2023-08-31T15:00,21.6,0.00,0.00,49,0,0,15,20.7,8
2023-08-31T16:00,22.9,0.00,0.00,55,0,0,18,18.5,13
2023-08-31T17:00,23.9,0.00,0.00,55,0,0,57,18.8,17
2023-08-31T18:00,24.6,0.00,0.00,3,0,0,0,20.2,19
2023-08-31T19:00,25.1,0.00,0.00,0,0,0,0,21.7,12
2023-08-31T20:00,25.0,0.00,0.00,0,0,0,0,20.0,14
2023-08-31T21:00,24.3,0.00,0.00,0,0,0,0,20.1,9
2023-08-31T22:00,23.2,0.00,0.00,0,0,0,0,22.5,6
2023-08-31T23:00,21.6,0.00,0.00,0,0,0,0,17.1,7
2023-09-01T00:00,19.6,0.00,0.00,0,0,0,0,11.9,3
2023-09-01T01:00,19.2,0.00,0.00,0,0,0,0,13.1,16
2023-09-01T02:00,18.7,0.00,0.00,0,0,0,0,15.3,27
2023-09-01T03:00,17.9,0.00,0.00,0,0,0,0,13.2,26
2023-09-01T04:00,17.1,0.00,0.00,0,0,0,0,12.3,21
2023-09-01T05:00,16.1,0.00,0.00,0,0,0,0,10.9,6
2023-09-01T06:00,15.6,0.00,0.00,0,0,0,0,13.2,11
2023-09-01T07:00,15.2,0.00,0.00,0,0,0,0,13.7,14
2023-09-01T08:00,14.6,0.00,0.00,0,0,0,0,12.7,8
2023-09-01T09:00,14.0,0.00,0.00,0,0,0,0,12.6,3
2023-09-01T10:00,13.6,0.00,0.00,0,0,0,0,12.7,7
2023-09-01T11:00,13.9,0.00,0.00,0,0,0,0,12.6,13
2023-09-01T12:00,15.7,0.00,0.00,0,0,0,0,10.2,8
2023-09-01T13:00,18.0,0.00,0.00,0,0,0,0,11.8,20
2023-09-01T14:00,19.9,0.00,0.00,0,0,0,0,10.7,33
2023-09-01T15:00,21.3,0.00,0.00,0,0,0,0,10.7,42
2023-09-01T16:00,22.3,0.00,0.00,2,0,0,0,9.4,40
2023-09-01T17:00,23.2,0.00,0.00,0,0,0,0,9.4,47
2023-09-01T18:00,23.8,0.00,0.00,0,0,0,0,10.2,58
2023-09-01T19:00,24.2,0.00,0.00,0,0,0,0,10.1,63
2023-09-01T20:00,24.4,0.00,0.00,0,0,0,0,8.9,76
2023-09-01T21:00,24.0,0.00,0.00,0,0,0,0,7.4,113
2023-09-01T22:00,22.9,0.00,0.00,0,0,0,0,9.6,146
2023-09-01T23:00,20.9,0.00,0.00,0,0,0,0,10.6,156
2023-09-02T00:00,18.8,0.00,0.00,0,0,0,0,9.0,157
2023-09-02T01:00,17.9,0.00,0.00,0,0,0,0,8.8,161
2023-09-02T02:00,17.4,0.00,0.00,0,0,0,0,8.3,175
2023-09-02T03:00,16.9,0.00,0.00,0,0,0,0,7.8,193
2023-09-02T04:00,16.3,0.00,0.00,0,0,0,0,7.4,219
2023-09-02T05:00,15.5,0.00,0.00,0,0,0,0,7.1,246
2023-09-02T06:00,14.8,0.00,0.00,0,0,0,0,7.1,255
2023-09-02T07:00,14.1,0.00,0.00,0,0,0,0,6.3,257
2023-09-02T08:00,13.6,0.00,0.00,0,0,0,0,6.5,273
2023-09-02T09:00,13.0,0.00,0.00,0,0,0,0,8.3,288
2023-09-02T10:00,12.9,0.00,0.00,0,0,0,0,8.6,272
2023-09-02T11:00,13.8,0.00,0.00,0,0,0,0,5.2,258
2023-09-02T12:00,16.3,0.00,0.00,0,0,0,0,5.1,278
2023-09-02T13:00,19.3,0.00,0.00,0,0,0,0,4.8,257
2023-09-02T14:00,21.8,0.00,0.00,0,0,0,0,8.5,234
2023-09-02T15:00,23.7,0.00,0.00,4,0,0,0,10.9,243
2023-09-02T16:00,25.2,0.00,0.00,37,0,0,4,11.0,238
2023-09-02T17:00,26.4,0.00,0.00,97,0,0,100,12.0,224
2023-09-02T18:00,26.9,0.00,0.00,68,0,0,99,13.6,197
2023-09-02T19:00,25.7,0.00,0.00,57,0,0,45,18.3,170
2023-09-02T20:00,25.0,0.00,0.00,100,0,0,57,20.4,163
2023-09-02T21:00,23.8,0.00,0.00,100,0,0,98,24.2,157
2023-09-02T22:00,22.4,0.00,0.00,97,0,0,100,22.8,159
2023-09-02T23:00,20.8,0.00,0.00,100,0,0,97,17.7,163
2023-09-03T00:00,20.5,0.00,0.00,100,0,0,95,12.3,165
2023-09-03T01:00,20.2,0.00,0.00,100,0,0,100,12.3,175
2023-09-03T02:00,19.6,0.00,0.00,100,0,9,100,8.4,211
2023-09-03T03:00,19.9,0.00,0.00,100,0,99,100,8.9,201
2023-09-03T04:00,19.9,0.00,0.00,100,0,100,100,11.3,202
2023-09-03T05:00,20.0,0.20,0.20,100,0,13,100,13.0,236
2023-09-03T06:00,19.9,0.00,0.00,74,0,1,86,10.7,230
2023-09-03T07:00,19.1,0.00,0.00,13,0,0,45,9.9,237
2023-09-03T08:00,18.6,0.00,0.00,9,0,0,22,10.2,238
2023-09-03T09:00,18.2,0.00,0.00,42,0,0,77,9.8,246
2023-09-03T10:00,17.9,0.00,0.00,84,0,0,69,9.9,251
2023-09-03T11:00,18.2,0.00,0.00,24,0,0,0,10.1,253
2023-09-03T12:00,20.8,0.00,0.00,4,0,4,0,9.9,251
2023-09-03T13:00,23.9,0.00,0.00,2,0,1,0,10.1,264
2023-09-03T14:00,26.9,0.00,0.00,0,0,0,0,8.3,275
2023-09-03T15:00,28.8,0.00,0.00,2,0,23,0,9.8,294
2023-09-03T16:00,29.9,0.00,0.00,3,0,0,0,10.5,286
2023-09-03T17:00,31.1,0.00,0.00,3,1,3,0,11.4,288
2023-09-03T18:00,31.8,0.00,0.00,21,1,22,0,12.6,301
2023-09-03T19:00,31.9,0.10,0.10,25,11,31,0,16.5,306
2023-09-03T20:00,31.9,0.00,0.00,34,3,14,0,16.8,315
2023-09-03T21:00,32.3,0.00,0.00,23,1,10,0,11.7,326
2023-09-03T22:00,31.8,0.00,0.00,5,0,0,0,4.7,328
2023-09-03T23:00,30.4,0.00,0.00,0,0,0,1,1.4,180
2023-09-04T00:00,26.6,0.00,0.00,11,0,1,22,8.8,289
2023-09-04T01:00,25.8,0.00,0.00,1,0,0,6,7.4,293
2023-09-04T02:00,24.3,0.00,0.00,0,0,0,0,7.1,294
2023-09-04T03:00,23.6,0.00,0.00,0,0,0,2,7.4,293
2023-09-04T04:00,23.1,0.00,0.00,2,0,0,55,7.2,307
2023-09-04T05:00,22.4,0.00,0.00,1,0,0,62,6.6,311
2023-09-04T06:00,21.5,0.00,0.00,4,0,0,28,7.4,309
2023-09-04T07:00,20.8,0.00,0.00,38,0,17,7,6.1,315
2023-09-04T08:00,20.4,0.00,0.00,27,0,20,52,6.9,321
2023-09-04T09:00,20.3,0.00,0.00,19,0,8,12,5.8,338
2023-09-04T10:00,19.8,0.00,0.00,72,0,21,2,5.2,25
2023-09-04T11:00,20.6,0.00,0.00,31,0,35,41,7.2,333
2023-09-04T12:00,23.8,0.00,0.00,51,0,3,34,9.7,297
2023-09-04T13:00,27.3,0.00,0.00,43,0,1,97,13.0,316
2023-09-04T14:00,29.0,0.00,0.00,37,0,1,57,12.7,335
2023-09-04T15:00,30.1,0.00,0.00,13,0,15,100,12.6,323
2023-09-04T16:00,31.0,0.00,0.00,15,0,7,67,12.4,324
2023-09-04T17:00,31.9,0.00,0.00,23,0,1,45,11.2,327
2023-09-04T18:00,33.0,0.00,0.00,27,0,10,10,12.5,319
2023-09-04T19:00,33.8,0.00,0.00,8,0,43,35,11.5,321
2023-09-04T20:00,33.0,0.00,0.00,60,7,28,0,18.1,317
2023-09-04T21:00,33.7,0.00,0.00,87,50,78,2,15.3,317
2023-09-04T22:00,33.2,0.00,0.00,66,1,46,45,16.5,337
2023-09-04T23:00,31.5,0.00,0.00,73,2,11,62,14.1,6
2023-09-05T00:00,28.1,1.20,1.20,44,7,22,100,4.0,63
2023-09-05T01:00,26.2,0.00,0.00,23,6,28,50,4.7,184
2023-09-05T02:00,25.5,0.00,0.00,13,0,2,18,5.4,262
2023-09-05T03:00,25.0,0.00,0.00,2,0,0,2,10.7,318
2023-09-05T04:00,24.1,0.00,0.00,2,0,0,0,11.5,346
2023-09-05T05:00,23.4,0.00,0.00,3,6,0,0,6.5,357
2023-09-05T06:00,22.9,0.00,0.00,40,16,0,0,6.5,3
2023-09-05T07:00,22.2,0.00,0.00,96,22,0,100,5.7,305
2023-09-05T08:00,22.7,0.00,0.00,100,10,0,100,9.4,270
2023-09-05T09:00,22.3,0.00,0.00,100,0,0,100,7.8,326
2023-09-05T10:00,22.0,0.00,0.00,100,0,0,92,9.4,2
2023-09-05T11:00,22.2,0.00,0.00,99,0,0,84,7.3,349
2023-09-05T12:00,24.4,0.00,0.00,61,0,0,95,8.2,337
2023-09-05T13:00,26.9,0.00,0.00,16,0,0,17,9.5,349
2023-09-05T14:00,28.6,0.00,0.00,16,0,0,81,10.5,4
2023-09-05T15:00,30.1,0.00,0.00,52,0,0,63,9.4,2
2023-09-05T16:00,31.4,0.00,0.00,77,3,0,36,8.8,348
2023-09-05T17:00,32.7,0.00,0.00,62,7,0,51,9.1,351
2023-09-05T18:00,34.0,0.00,0.00,54,16,1,95,9.4,358
2023-09-05T19:00,35.0,0.00,0.00,66,0,22,100,12.3,353
2023-09-05T20:00,35.3,0.00,0.00,71,0,9,100,14.1,356
2023-09-05T21:00,35.1,0.00,0.00,90,1,17,100,12.0,7
2023-09-05T22:00,34.0,0.00,0.00,78,6,6,100,10.5,38
2023-09-05T23:00,31.3,0.00,0.00,79,2,3,100,5.9,52
2023-09-06T00:00,28.5,0.00,0.00,80,9,7,100,6.9,9
2023-09-06T01:00,28.1,0.00,0.00,84,8,5,98,5.4,20
2023-09-06T02:00,28.3,0.00,0.00,84,27,5,97,3.6,354
2023-09-06T03:00,27.6,0.00,0.00,93,0,1,100,2.5,278
2023-09-06T04:00,25.3,0.00,0.00,63,5,0,96,5.6,297
2023-09-06T05:00,24.5,0.00,0.00,35,9,0,0,5.0,330
2023-09-06T06:00,24.1,0.00,0.00,51,3,0,0,5.8,338
2023-09-06T07:00,24.2,0.00,0.00,59,16,0,0,7.8,338
2023-09-06T08:00,23.7,0.00,0.00,58,0,0,0,7.2,342
2023-09-06T09:00,23.1,0.00,0.00,41,0,1,0,6.7,344
2023-09-06T10:00,22.9,0.00,0.00,16,0,0,6,7.3,340
2023-09-06T11:00,23.2,0.00,0.00,3,0,0,0,9.0,337
2023-09-06T12:00,25.4,0.00,0.00,2,0,0,0,7.9,330
2023-09-06T13:00,27.9,0.00,0.00,3,0,0,0,7.2,342
